Case ID,Complete Timestamp,Activity,label,event_nr,case_length,Work_Order_Qty,Part_Desc_,Rework,finished,Activity_Final Inspection Q.C.,Activity_Lapping - Machine 1,Activity_Laser Marking - Machine 7,Activity_Packing,Activity_Turning & Milling - Machine 4,Activity_Turning & Milling - Machine 5,Activity_Turning & Milling - Machine 6,Activity_Turning & Milling - Machine 8,Activity_Turning & Milling - Machine 9,Activity_Turning & Milling Q.C.,Activity_other,Resource_ID0420,Resource_ID0937,Resource_ID0997,Resource_ID0998,Resource_ID3767,Resource_ID3846,Resource_ID4132,Resource_ID4163,Resource_ID4167,Resource_ID4219,Resource_ID4287,Resource_ID4326,Resource_ID4355,Resource_ID4385,Resource_ID4429,Resource_ID4445,Resource_ID4491,Resource_ID4493,Resource_ID4528,Resource_ID4529,Resource_ID4618,Resource_ID4641,Resource_ID4718,Resource_ID4794,Resource_ID4820,Resource_ID4872,Resource_ID4882,Resource_ID4932,Resource_other,Report_Type_B,Report_Type_D,Report_Type_S,Resource.1_Machine 1 - Lapping,Resource.1_Machine 10 - Grinding,Resource.1_Machine 11 - Grinding,Resource.1_Machine 12 - Grinding,Resource.1_Machine 14 - Milling,Resource.1_Machine 15 - Turning,Resource.1_Machine 16 - Milling,Resource.1_Machine 2 - Round Grinding,Resource.1_Machine 27 - Grinding,Resource.1_Machine 3 - Round Grinding,Resource.1_Machine 4 - Turning & Milling,Resource.1_Machine 5 - Turning & Milling,Resource.1_Machine 6 - Turning & Milling,Resource.1_Machine 7- Laser Marking,Resource.1_Machine 8 - Turning & Milling,Resource.1_Machine 9 - Turning & Milling,Resource.1_Packing,Resource.1_Quality Check 1,Resource.1_Wire Cut - Machine 13,Resource.1_other,Qty_Completed_mean,Qty_Completed_max,Qty_Completed_min,Qty_Completed_sum,Qty_Completed_std,Qty_for_MRB_mean,Qty_for_MRB_max,Qty_for_MRB_min,Qty_for_MRB_sum,Qty_for_MRB_std,activity_duration_mean,activity_duration_max,activity_duration_min,activity_duration_sum,activity_duration_std,hour_mean,hour_max,hour_min,hour_sum,hour_std,weekday_mean,weekday_max,weekday_min,weekday_sum,weekday_std,month_mean,month_max,month_min,month_sum,month_std,timesincemidnight_mean,timesincemidnight_max,timesincemidnight_min,timesincemidnight_sum,timesincemidnight_std,timesincelastevent_mean,timesincelastevent_max,timesincelastevent_min,timesincelastevent_sum,timesincelastevent_std,timesincecasestart_mean,timesincecasestart_max,timesincecasestart_min,timesincecasestart_sum,timesincecasestart_std,event_nr_mean,event_nr_max,event_nr_min,event_nr_sum,event_nr_std,open_cases_mean,open_cases_max,open_cases_min,open_cases_sum,open_cases_std,predicted_value,proba_of_regular
Case223_22,2012-02-16 13:40:00,Final Inspection Q.C.,regular,22.0,23,30.0,Ballnut,missing,0,4,2,1,1,0,0,0,5,0,2,7,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,19,3,2,0,7,0,0,0,0,0,0,0,0,0,0,1,5,0,1,6,0,0,8.727272727272727,30.0,0.0,192.0,9.75500759406025,0.0,0.0,0.0,0.0,0.0,98.31818181818181,481.0,20.0,2163.0,96.02399817289545,9.545454545454545,17.0,1.0,210.0,6.123547623545971,1.9090909090909092,6.0,0.0,42.0,1.715728108915554,1.5909090909090908,2.0,1.0,35.0,0.5032362797401964,593.3181818181819,1068.0,60.0,13053.0,370.7801795652534,1569.090909090909,9843.0,0.0,34520.0,2590.8806722828162,11646.045454545454,34520.0,0.0,256213.0,9670.848229293333,11.5,22.0,1.0,253.0,6.493586579592718,33.0,35.0,29.0,726.0,1.5118578920369092,regular,0.9992483232255421
Case43_2,2012-02-16 13:46:00,Turning & Milling - Machine 8,regular,2.0,11,26.0,Ballnut,missing,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,1.0,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,172.0,275.0,69.0,344.0,145.6639969244288,6.5,13.0,0.0,13.0,9.192388155425117,3.0,3.0,3.0,6.0,0.0,2.0,2.0,2.0,4.0,0.0,427.5,826.0,29.0,855.0,563.5641046056784,398.5,797.0,0.0,797.0,563.5641046056784,398.5,797.0,0.0,797.0,563.5641046056784,1.5,2.0,1.0,3.0,0.7071067811865476,30.0,30.0,30.0,60.0,0.0,deviant,0.48579492776470273
Case43_3,2012-02-16 13:55:00,Turning & Milling Q.C.,regular,3.0,11,26.0,Ballnut,missing,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.3333333333333333,1.0,0.0,1.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,126.33333333333333,275.0,35.0,379.0,129.86659822037896,8.666666666666666,13.0,0.0,26.0,7.505553499465135,3.0,3.0,3.0,9.0,0.0,2.0,2.0,2.0,6.0,0.0,563.3333333333334,835.0,29.0,1690.0,462.7681204808012,268.6666666666667,797.0,0.0,806.0,457.5722165225215,534.3333333333334,806.0,0.0,1603.0,462.7681204808012,2.0,3.0,1.0,6.0,1.0,30.0,30.0,30.0,90.0,0.0,regular,0.7465254691875303
Case75_9,2012-02-16 14:53:00,Lapping - Machine 1,deviant,9.0,13,10.0,Ballnut,missing,0,0,1,1,0,0,0,0,6,0,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,5.555555555555555,10.0,0.0,50.0,5.270462766947299,0.0,0.0,0.0,0.0,0.0,121.88888888888889,259.0,1.0,1097.0,91.81155216589637,11.444444444444445,19.0,0.0,103.0,5.246692079565731,3.6666666666666665,6.0,3.0,33.0,1.0,2.0,2.0,2.0,18.0,0.0,717.0,1178.0,0.0,6453.0,323.49188552419673,2270.3333333333335,15782.0,0.0,20433.0,5149.1313830587,5537.0,20433.0,0.0,49833.0,8494.031257300623,5.0,9.0,1.0,45.0,2.7386127875258306,33.111111111111114,35.0,30.0,298.0,1.8333333333333368,regular,0.8620818268503662
Case29_2,2012-02-16 15:56:00,other,deviant,2.0,8,51.0,Cable Head,missing,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.5,256.0,127.0,383.0,91.21677477306463,19.0,23.0,15.0,38.0,5.656854249492381,2.0,3.0,1.0,4.0,1.4142135623730951,2.0,2.0,2.0,4.0,0.0,1183.5,1411.0,956.0,2367.0,321.7335854398791,1212.5,2425.0,0.0,2425.0,1714.7339443773778,1212.5,2425.0,0.0,2425.0,1714.7339443773778,1.5,2.0,1.0,3.0,0.7071067811865476,29.5,30.0,29.0,59.0,0.7071067811865476,deviant,0.009189857634494477
Case43_4,2012-02-16 15:57:00,Turning & Milling - Machine 8,regular,4.0,11,26.0,Ballnut,missing,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2.0,7.0,0.0,8.0,3.366501646120693,0.0,0.0,0.0,0.0,0.0,118.75,275.0,35.0,475.0,107.11481379031257,10.25,15.0,0.0,41.0,6.898067362191626,3.0,3.0,3.0,12.0,0.0,2.0,2.0,2.0,8.0,0.0,661.75,957.0,29.0,2647.0,426.0433272176278,232.0,797.0,0.0,928.0,380.7352535993132,632.75,928.0,0.0,2531.0,426.0433272176278,2.5,4.0,1.0,10.0,1.2909944487358056,30.0,30.0,30.0,120.0,0.0,regular,0.7468568062499227
Case61,2012-02-16 16:05:00,Turning & Milling - Machine 9,deviant,1.0,16,40.0,Socket,missing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,258.0,258.0,258.0,0.0,16.0,16.0,16.0,16.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,965.0,965.0,965.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,30.0,30.0,30.0,30.0,0.0,deviant,0.0010408528270033776
Case178_20,2012-02-16 16:10:00,other,regular,20.0,23,250.0,Cable Head,missing,0,0,2,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,0,0,2,0,0,0,0,0,0,10,1,0,0,0,19,1,2,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,1,3.65,31.0,0.0,73.0,9.114909705936116,0.0,0.0,0.0,0.0,0.0,236.9,550.0,9.0,4738.0,157.84599423088585,13.6,23.0,4.0,272.0,5.364601324275743,2.2,6.0,0.0,44.0,2.3078812338319503,1.1,2.0,1.0,22.0,0.30779350562554625,846.6,1427.0,290.0,16932.0,318.0243949596849,3274.0,14599.0,0.0,65480.0,4505.140724480027,26404.6,65480.0,0.0,528092.0,15620.6139423789,10.5,20.0,1.0,210.0,5.916079783099616,29.05,36.0,1.0,581.0,9.361033456217378,regular,0.9993861544028131
Case61_2,2012-02-16 16:27:00,Turning & Milling - Machine 9,deviant,2.0,16,40.0,Socket,missing,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,1.0,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,159.0,258.0,60.0,318.0,140.0071426749364,16.0,16.0,16.0,32.0,0.0,3.0,3.0,3.0,6.0,0.0,2.0,2.0,2.0,4.0,0.0,976.0,987.0,965.0,1952.0,15.556349186104045,11.0,22.0,0.0,22.0,15.556349186104045,11.0,22.0,0.0,22.0,15.556349186104045,1.5,2.0,1.0,3.0,0.7071067811865476,30.0,30.0,30.0,60.0,0.0,deviant,0.0015392616930826786
Case61_3,2012-02-16 17:30:00,Turning & Milling - Machine 9,deviant,3.0,16,40.0,Socket,missing,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1.3333333333333333,3.0,0.0,4.0,1.5275252316519465,0.0,0.0,0.0,0.0,0.0,126.66666666666667,258.0,60.0,380.0,113.74239901344323,16.333333333333332,17.0,16.0,49.0,0.5773502691896263,3.0,3.0,3.0,9.0,0.0,2.0,2.0,2.0,6.0,0.0,1000.6666666666666,1050.0,965.0,3002.0,44.11726797222755,28.333333333333332,63.0,0.0,85.0,31.973947728319903,35.666666666666664,85.0,0.0,107.0,44.11726797222753,2.0,3.0,1.0,6.0,1.0,30.0,30.0,30.0,90.0,0.0,deviant,0.0014563597105236691
Case43_5,2012-02-16 21:03:00,Turning & Milling - Machine 8,regular,5.0,11,26.0,Ballnut,missing,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5.2,18.0,0.0,26.0,7.726577508832744,0.0,0.0,0.0,0.0,0.0,150.2,276.0,35.0,751.0,116.40747398685362,12.4,21.0,0.0,62.0,7.6681158050723255,3.0,3.0,3.0,15.0,0.0,2.0,2.0,2.0,10.0,0.0,782.0,1263.0,29.0,3910.0,456.5468212571412,246.8,797.0,0.0,1234.0,331.38301103104243,753.0,1234.0,0.0,3765.0,456.5468212571412,3.0,5.0,1.0,15.0,1.5811388300841898,30.0,30.0,30.0,150.0,0.0,regular,0.7508034778456449
Case145,2012-02-17 00:42:00,other,regular,1.0,16,35.0,Ring,missing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,218.0,218.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,42.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,31.0,31.0,31.0,31.0,0.0,deviant,0.3179785594965022
Case223_23,2012-02-17 01:00:00,Packing,regular,23.0,23,30.0,Ballnut,missing,1,4,2,1,2,0,0,0,5,0,2,7,0,0,4,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8,0,1,0,20,3,2,0,7,0,0,0,0,0,0,0,0,0,0,1,5,0,2,6,0,0,8.347826086956522,30.0,0.0,192.0,9.70289879671475,0.0,0.0,0.0,0.0,0.0,96.65217391304348,481.0,20.0,2223.0,94.15587110340549,9.173913043478262,17.0,1.0,211.0,6.242465814615272,2.0,6.0,0.0,46.0,1.7320508075688772,1.608695652173913,2.0,1.0,37.0,0.49901087934784527,570.1304347826087,1068.0,60.0,13113.0,378.93982543980223,1500.8695652173913,9843.0,0.0,34520.0,2552.3689228983094,12670.130434782608,35200.0,0.0,291413.0,10648.727919352397,12.0,23.0,1.0,276.0,6.782329983125268,32.78260869565217,35.0,28.0,754.0,1.8079753050186589,regular,0.9999887214470996
Case3_15,2012-02-17 01:00:00,Packing,regular,15.0,15,10.0,Cable Head,missing,1,2,1,1,1,1,1,0,0,0,2,6,1,0,0,2,0,0,0,2,1,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,10,5,1,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,1,4,0,0,4.666666666666667,10.0,0.0,70.0,4.700557211144025,0.0,0.0,0.0,0.0,0.0,144.13333333333333,635.0,20.0,2162.0,163.85266320110648,14.266666666666667,23.0,1.0,214.0,6.870918702002215,2.4,6.0,0.0,36.0,2.164651077128664,1.6666666666666667,2.0,1.0,25.0,0.48795003647426655,885.6666666666666,1426.0,60.0,13285.0,418.2227135094866,1756.0666666666666,21912.0,0.0,26341.0,5594.740750621664,16126.666666666666,26341.0,0.0,241900.0,11558.09704843113,8.0,15.0,1.0,120.0,4.47213595499958,29.466666666666665,32.0,28.0,442.0,1.552264091423817,deviant,0.005477712083592233
Case61_4,2012-02-17 06:46:00,Turning & Milling - Machine 9,deviant,4.0,16,40.0,Socket,missing,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7.75,27.0,0.0,31.0,12.893796958227627,0.0,0.0,0.0,0.0,0.0,237.75,571.0,60.0,951.0,240.79642162346738,13.75,17.0,6.0,55.0,5.188127472091126,3.25,4.0,3.0,13.0,0.5,2.0,2.0,2.0,8.0,0.0,852.0,1050.0,406.0,3408.0,299.50737330935056,220.25,796.0,0.0,881.0,384.72013637621484,247.0,881.0,0.0,988.0,424.1988527408657,2.5,4.0,1.0,10.0,1.2909944487358056,29.5,30.0,28.0,118.0,1.0,deviant,0.0001568137684537962
Case245_15,2012-02-17 06:54:00,other,deviant,15.0,15,5.0,Cable Head,missing,1,0,2,1,0,0,0,0,0,6,2,4,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,5,0,0,2,0,0,0,0,1,0,0,1,9,5,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,6,0,2,0,0,2.0,5.0,0.0,30.0,2.29906813420444,0.0,0.0,0.0,0.0,0.0,285.1333333333333,935.0,8.0,4277.0,286.9457058316749,8.133333333333333,18.0,1.0,122.0,5.488516149544385,2.4,6.0,0.0,36.0,1.8439088914585773,1.4,2.0,1.0,21.0,0.50709255283711,517.8,1084.0,60.0,7767.0,327.3159679226525,2745.133333333333,26392.0,0.0,41177.0,6650.102865656254,16800.8,41177.0,0.0,252012.0,17850.227170223112,8.0,15.0,1.0,120.0,4.47213595499958,32.86666666666667,36.0,27.0,493.0,2.5875158154566105,deviant,0.00018956932957157392
Case209_7,2012-02-17 08:07:00,Turning & Milling Q.C.,regular,7.0,12,168.0,Ballnut,missing,0,0,0,0,0,0,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,48.0,168.0,0.0,336.0,61.27805479941412,0.0,0.0,0.0,0.0,0.0,271.42857142857144,640.0,9.0,1900.0,212.3933906244551,11.142857142857142,19.0,6.0,78.0,5.1455019654248,1.7142857142857142,4.0,1.0,12.0,1.1126972805283737,2.0,2.0,2.0,14.0,0.0,707.7142857142857,1193.0,400.0,4954.0,315.6124808926892,629.5714285714286,2665.0,0.0,4407.0,920.2544679132429,1336.2857142857142,4407.0,0.0,9354.0,1483.7557878893813,4.0,7.0,1.0,28.0,2.160246899469287,29.142857142857142,33.0,27.0,204.0,1.9518001458970662,deviant,0.012592636910190478
Case43_6,2012-02-17 08:22:00,Turning & Milling Q.C.,regular,6.0,11,26.0,Ballnut,missing,0,0,0,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,8.666666666666666,26.0,0.0,52.0,10.948363652467279,0.0,0.0,0.0,0.0,0.0,127.0,276.0,11.0,762.0,118.61703081766969,11.666666666666666,21.0,0.0,70.0,7.0898989179442236,3.1666666666666665,4.0,3.0,19.0,0.408248290463863,2.0,2.0,2.0,12.0,0.0,735.3333333333334,1263.0,29.0,4412.0,424.0455950327355,318.8333333333333,797.0,0.0,1913.0,344.9413959887486,946.3333333333334,1913.0,0.0,5678.0,625.311655629948,3.5,6.0,1.0,21.0,1.8708286933869707,29.5,30.0,27.0,177.0,1.224744871391589,regular,0.9411786519450956
Case75_10,2012-02-17 08:30:00,other,deviant,10.0,13,10.0,Ballnut,missing,0,0,1,1,0,0,0,0,6,0,1,1,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,5.0,10.0,0.0,50.0,5.270462766947299,0.0,0.0,0.0,0.0,0.0,118.7,259.0,1.0,1187.0,87.14617349921657,11.1,19.0,0.0,111.0,5.065131346328104,3.7,6.0,3.0,37.0,0.9486832980505138,2.0,2.0,2.0,20.0,0.0,696.3,1178.0,0.0,6963.0,311.9366210555528,2149.0,15782.0,0.0,21490.0,4869.786579854741,7132.3,21490.0,0.0,71323.0,9464.77049143589,5.5,10.0,1.0,55.0,3.0276503540974917,32.5,35.0,27.0,325.0,2.592724864350677,regular,0.9371671637758786
Case61_5,2012-02-17 10:31:00,Turning & Milling - Machine 9,deviant,5.0,16,40.0,Socket,missing,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8.0,27.0,0.0,40.0,11.180339887498949,0.0,0.0,0.0,0.0,0.0,231.4,571.0,60.0,1157.0,209.01865945412627,13.0,17.0,6.0,65.0,4.795831523312719,3.4,4.0,3.0,17.0,0.5477225575051662,2.0,2.0,2.0,10.0,0.0,807.8,1050.0,406.0,4039.0,277.57287331437846,221.2,796.0,0.0,1106.0,333.1841832980671,418.8,1106.0,0.0,2094.0,531.5399326485265,3.0,5.0,1.0,15.0,1.5811388300841898,29.0,30.0,27.0,145.0,1.4142135623730951,deviant,0.0002864068827980832
Case61_6,2012-02-17 11:49:00,Turning & Milling Q.C.,deviant,6.0,16,40.0,Socket,missing,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,6.666666666666667,27.0,0.0,40.0,10.519822558706334,0.0,0.0,0.0,0.0,0.0,211.0,571.0,60.0,1266.0,193.5148573107502,12.666666666666666,17.0,6.0,76.0,4.366539438350084,3.5,4.0,3.0,21.0,0.5477225575051662,2.0,2.0,2.0,12.0,0.0,791.3333333333334,1050.0,406.0,4748.0,251.52388885882522,197.33333333333334,796.0,0.0,1184.0,303.68909540295755,546.3333333333334,1184.0,0.0,3278.0,568.8728035920391,3.5,6.0,1.0,21.0,1.8708286933869707,28.666666666666668,30.0,27.0,172.0,1.5055453054181622,deviant,0.00033272659625171915
Case75_11,2012-02-17 12:30:00,other,deviant,11.0,13,10.0,Ballnut,missing,0,0,1,1,0,0,0,0,6,0,1,2,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,6,5,1,0,0,2,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,4.545454545454546,10.0,0.0,50.0,5.222329678670935,0.0,0.0,0.0,0.0,0.0,129.72727272727272,259.0,1.0,1427.0,90.40253415595264,11.181818181818182,19.0,0.0,123.0,4.8128615566663004,3.727272727272727,6.0,3.0,41.0,0.9045340337332909,2.0,2.0,2.0,22.0,0.0,701.1818181818181,1178.0,0.0,7713.0,296.37166469884335,1975.4545454545455,15782.0,0.0,21730.0,4655.602804441899,8459.363636363636,21730.0,0.0,93053.0,9999.788460489825,6.0,11.0,1.0,66.0,3.3166247903554,32.0,35.0,27.0,352.0,2.966479394838267,regular,0.9852525762398198
Case145_2,2012-02-17 12:41:00,other,regular,2.0,16,35.0,Ring,missing,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14.5,27.0,2.0,29.0,17.67766952966369,0.0,0.0,0.0,0.0,0.0,275.0,332.0,218.0,550.0,80.61017305526642,6.0,12.0,0.0,12.0,8.48528137423857,4.0,4.0,4.0,8.0,0.0,2.0,2.0,2.0,4.0,0.0,401.5,761.0,42.0,803.0,508.4097756731277,359.5,719.0,0.0,719.0,508.4097756731277,359.5,719.0,0.0,719.0,508.4097756731277,1.5,2.0,1.0,3.0,0.7071067811865476,29.0,31.0,27.0,58.0,2.8284271247461903,deviant,0.4391227961203249
Case29_3,2012-02-17 12:50:00,other,deviant,3.0,8,51.0,Cable Head,missing,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.66666666666666,256.0,127.0,521.0,71.51456728061306,16.666666666666668,23.0,12.0,50.0,5.686240703077327,2.6666666666666665,4.0,1.0,8.0,1.5275252316519468,2.0,2.0,2.0,6.0,0.0,1045.6666666666667,1411.0,770.0,3137.0,329.77315435513145,1226.3333333333333,2425.0,0.0,3679.0,1212.7367122889177,2034.6666666666667,3679.0,0.0,6104.0,1870.3022037449814,2.0,3.0,1.0,6.0,1.0,28.666666666666668,30.0,27.0,86.0,1.5275252316519472,deviant,0.008474217956014718
Case29_4,2012-02-18 07:00:00,other,deviant,4.0,8,51.0,Cable Head,missing,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,24.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,402.75,1090.0,127.0,1611.0,461.87254735478706,14.25,23.0,7.0,57.0,6.701989754294367,3.25,5.0,1.0,13.0,1.707825127659933,2.0,2.0,2.0,8.0,0.0,889.25,1411.0,420.0,3557.0,412.75285179713376,1192.25,2425.0,0.0,4769.0,992.5389580935014,2718.25,4769.0,0.0,10873.0,2049.6743440524074,2.5,4.0,1.0,10.0,1.2909944487358056,28.25,30.0,27.0,113.0,1.5000000000000004,deviant,3.284737914308755e-05
Case29_5,2012-02-18 22:00:00,other,deviant,5.0,8,51.0,Cable Head,missing,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,24.0,0.0,41.0,11.497825881443848,0.0,0.0,0.0,0.0,0.0,502.2,1090.0,127.0,2511.0,457.6529252610541,15.8,23.0,7.0,79.0,6.760177512462228,3.6,5.0,1.0,18.0,1.6733200530681511,2.0,2.0,2.0,10.0,0.0,975.4,1411.0,420.0,4877.0,406.0576313776162,1133.8,2425.0,0.0,5669.0,869.4436151930728,3308.4,5669.0,0.0,16542.0,2211.845112117935,3.0,5.0,1.0,15.0,1.5811388300841898,28.0,30.0,27.0,140.0,1.4142135623730954,deviant,4.7614452491903215e-05
Case146,2012-02-19 01:00:00,Packing,regular,1.0,2,21.0,Ballnut,missing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,60.0,0.0,1.0,1.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,2.0,0.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,28.0,28.0,28.0,28.0,0.0,regular,0.9979110029312612
